Location,Indicator,Period,Dim1,First Tooltip
Estonia,Population using safely managed sanitation services (%),2001,Rural,93.43
Estonia,Population using safely managed sanitation services (%),2000,Total,96.1
Estonia,Population using safely managed sanitation services (%),2000,Urban,97.29
Estonia,Population using safely managed sanitation services (%),2000,Rural,93.4
Ethiopia,Population using safely managed sanitation services (%),2017,Rural,3.81
Ethiopia,Population using safely managed sanitation services (%),2016,Rural,3.68
Ethiopia,Population using safely managed sanitation services (%),2015,Rural,3.54
Ethiopia,Population using safely managed sanitation services (%),2014,Rural,3.4
Ethiopia,Population using safely managed sanitation services (%),2013,Rural,3.25
Ethiopia,Population using safely managed sanitation services (%),2012,Rural,3.1
Ethiopia,Population using safely managed sanitation services (%),2011,Rural,2.95
Ethiopia,Population using safely managed sanitation services (%),2010,Rural,2.79
Ethiopia,Population using safely managed sanitation services (%),2009,Rural,2.63
Ethiopia,Population using safely managed sanitation services (%),2008,Rural,2.47
Ethiopia,Population using safely managed sanitation services (%),2007,Rural,2.3
Ethiopia,Population using safely managed sanitation services (%),2006,Rural,2.13
Ethiopia,Population using safely managed sanitation services (%),2005,Rural,1.96
Ethiopia,Population using safely managed sanitation services (%),2004,Rural,1.78
Ethiopia,Population using safely managed sanitation services (%),2003,Rural,1.6
Ethiopia,Population using safely managed sanitation services (%),2002,Rural,1.41
Ethiopia,Population using safely managed sanitation services (%),2001,Rural,1.21
Ethiopia,Population using safely managed sanitation services (%),2000,Rural,1.01
Finland,Population using safely managed sanitation services (%),2017,Total,99.21
Finland,Population using safely managed sanitation services (%),2017,Urban,99.27
Finland,Population using safely managed sanitation services (%),2016,Total,99.19
Finland,Population using safely managed sanitation services (%),2016,Urban,99.25
Finland,Population using safely managed sanitation services (%),2015,Total,99.18
Finland,Population using safely managed sanitation services (%),2015,Urban,99.22
Finland,Population using safely managed sanitation services (%),2014,Total,99.17
Finland,Population using safely managed sanitation services (%),2014,Urban,99.2
Finland,Population using safely managed sanitation services (%),2013,Total,99.16
Finland,Population using safely managed sanitation services (%),2013,Urban,99.18
Finland,Population using safely managed sanitation services (%),2012,Total,99.14
Finland,Population using safely managed sanitation services (%),2012,Urban,99.16
Finland,Population using safely managed sanitation services (%),2011,Total,99.13
Finland,Population using safely managed sanitation services (%),2011,Urban,99.14
Finland,Population using safely managed sanitation services (%),2010,Total,99.12
Finland,Population using safely managed sanitation services (%),2010,Urban,99.12
Finland,Population using safely managed sanitation services (%),2009,Total,99.11
Finland,Population using safely managed sanitation services (%),2009,Urban,99.1
Finland,Population using safely managed sanitation services (%),2008,Total,99.1
Finland,Population using safely managed sanitation services (%),2008,Urban,99.08
Finland,Population using safely managed sanitation services (%),2007,Total,99.09
Finland,Population using safely managed sanitation services (%),2007,Urban,99.06
Finland,Population using safely managed sanitation services (%),2006,Total,99.08
Finland,Population using safely managed sanitation services (%),2006,Urban,99.04
Finland,Population using safely managed sanitation services (%),2005,Total,99.07
Finland,Population using safely managed sanitation services (%),2005,Urban,99.01
Finland,Population using safely managed sanitation services (%),2004,Total,99.06
Finland,Population using safely managed sanitation services (%),2004,Urban,98.99
Finland,Population using safely managed sanitation services (%),2003,Total,99.05
Finland,Population using safely managed sanitation services (%),2003,Urban,98.97
Finland,Population using safely managed sanitation services (%),2002,Total,99.04
Finland,Population using safely managed sanitation services (%),2002,Urban,98.95
Finland,Population using safely managed sanitation services (%),2001,Total,99.02
Finland,Population using safely managed sanitation services (%),2001,Urban,98.93
Finland,Population using safely managed sanitation services (%),2000,Total,99.01
Finland,Population using safely managed sanitation services (%),2000,Urban,98.91
France,Population using safely managed sanitation services (%),2017,Total,88.37
France,Population using safely managed sanitation services (%),2016,Total,88.37
France,Population using safely managed sanitation services (%),2015,Total,88.45
France,Population using safely managed sanitation services (%),2014,Total,88.53
France,Population using safely managed sanitation services (%),2013,Total,88.61
France,Population using safely managed sanitation services (%),2012,Total,88.69
France,Population using safely managed sanitation services (%),2011,Total,88.77
France,Population using safely managed sanitation services (%),2010,Total,88.85
France,Population using safely managed sanitation services (%),2009,Total,88.93
France,Population using safely managed sanitation services (%),2008,Total,89.01
France,Population using safely managed sanitation services (%),2007,Total,89.08
France,Population using safely managed sanitation services (%),2006,Total,89.16
France,Population using safely managed sanitation services (%),2005,Total,89.24
France,Population using safely managed sanitation services (%),2004,Total,89.32
France,Population using safely managed sanitation services (%),2003,Total,89.4
France,Population using safely managed sanitation services (%),2002,Total,89.48
France,Population using safely managed sanitation services (%),2001,Total,89.47
France,Population using safely managed sanitation services (%),2000,Total,89.46
Georgia,Population using safely managed sanitation services (%),2017,Total,27.17
Georgia,Population using safely managed sanitation services (%),2017,Urban,15.87
Georgia,Population using safely managed sanitation services (%),2016,Total,26.8
Georgia,Population using safely managed sanitation services (%),2016,Urban,15.12
Georgia,Population using safely managed sanitation services (%),2015,Total,26.44
Georgia,Population using safely managed sanitation services (%),2015,Urban,14.38
Georgia,Population using safely managed sanitation services (%),2014,Total,26.08
Georgia,Population using safely managed sanitation services (%),2014,Urban,13.65
Georgia,Population using safely managed sanitation services (%),2013,Total,25.72
Georgia,Population using safely managed sanitation services (%),2013,Urban,12.91
Georgia,Population using safely managed sanitation services (%),2012,Total,25.35
Georgia,Population using safely managed sanitation services (%),2012,Urban,12.17
Georgia,Population using safely managed sanitation services (%),2011,Total,24.99
Georgia,Population using safely managed sanitation services (%),2011,Urban,11.44
Georgia,Population using safely managed sanitation services (%),2010,Total,24.63
Georgia,Population using safely managed sanitation services (%),2010,Urban,10.7
Georgia,Population using safely managed sanitation services (%),2009,Total,24.28
Georgia,Population using safely managed sanitation services (%),2009,Urban,9.97
Georgia,Population using safely managed sanitation services (%),2008,Total,23.92
Georgia,Population using safely managed sanitation services (%),2008,Urban,9.24
Georgia,Population using safely managed sanitation services (%),2007,Total,23.56
Georgia,Population using safely managed sanitation services (%),2007,Urban,8.5
Georgia,Population using safely managed sanitation services (%),2006,Total,23.21
Georgia,Population using safely managed sanitation services (%),2006,Urban,7.77
Georgia,Population using safely managed sanitation services (%),2005,Total,22.85
Georgia,Population using safely managed sanitation services (%),2005,Urban,7.05
Georgia,Population using safely managed sanitation services (%),2004,Total,22.5
